Forecast Date,Quarter being forecasted,PCE,PCE Goods,PCE Services,GPDI,Fixed Investment,Business Fixed Investment,Equipment,Intellectual Property Products,Structures,Residential,Government,Federal Govt,S&L,Imports,Goods imports,Services imports,Exports,Goods exports,Services exports,"Net Exports (current, $Bil 2009)","Net Exports (previous, $Bil 2009)",Change in net exports ($Bil 2009),Previous change in private inventories ($Bil 2009),Current change in private inventories ($Bil 2009),Change in inventory investment ($Bil 2009),GDP Nowcast,Final Sales,Final Sales to Domestic Purchasers,Final Sales to Private Domestic Purchasers,Advance Estimate From BEA,Publication Date of Advance Estimate,Days until advance estimate,Forecast Error,Data releases
2015-11-02,2015-12-31,2.4039979329921524,1.1175921266861621,3.025987627036142,1.0511691671476697,3.0193543138096635,2.054677142892447,1.2829591760841197,5.0917574140759925,-0.6745225559685708,6.704790494258206,1.8339192388182601,1.6109408116866009,1.9720385586714517,4.497913822574384,4.622376698799746,3.939352661676132,3.9170680929923707,4.58040623485696,2.5978015368695706,-545.0912904380705,-536.166,-8.92529043807042,57.21770053988136,44.78700449905755,-12.430696040823811,1.9471044881226973,2.270777128845891,2.4022045862525543,2.5215151435488803,0.691441,2016-01-29,88,-1.2556634881226973,"ISM Manufacturing Index, Consutruction spending"
2015-11-03,2015-12-31,2.405167825478216,1.1190847758655753,3.027000315023165,0.8644541878208178,3.019875199881761,2.0565491155026816,1.2838707103343117,5.0918090117892945,-0.6680435419272213,6.700062791181294,1.833639219372607,1.6099386472779642,1.972206454757841,4.504389895862704,4.629533433020683,3.9427815350197015,3.9225097500655615,4.587621816474452,2.5997399786216846,-545.104894748603,-536.166,-8.938894748602934,59.651208391880616,45.992948837421906,-13.65825955445871,1.9162230173863648,2.2713079353595456,2.4030201638718385,2.5225613198691432,0.691441,2016-01-29,87,-1.2247820173863648,M3 Manufacturing report
2015-11-04,2015-12-31,2.7401388289595596,1.9204817616026215,3.1354358346941336,2.0816316004805824,4.285028417553827,3.114656991007103,3.1918424591847128,5.117531218313198,0.05459848093352093,8.77124126829434,1.8200698165140583,1.538306007203949,1.9946638322214216,5.203614937059364,5.347983261127087,4.555964515109445,4.450821825064799,5.102768955660286,3.1540040758374577,-546.8736927584023,-536.166,-10.707692758402231,59.651208391880616,45.992948837421906,-13.65825955445871,2.305182406974393,2.662743193626982,2.823335079403444,3.034373600272966,0.691441,2016-01-29,86,-1.6137414069743932,"ISM Nonmanuf., International trade"
2015-11-06,2015-12-31,3.2360680736874814,3.136029482854563,3.2841258310490673,4.162842612447304,6.343936181563503,5.029266463167215,6.755979258565703,5.260641183196402,1.0503581944377949,11.393595472729977,1.5149835853490057,1.4668688639174698,1.5447561904531115,6.055116663908966,6.263726669874892,5.120417585071069,5.1780523133108325,6.028763631423151,3.489361432174354,-548.5818745218036,-536.166,-12.415874521803516,59.20245671995915,46.1887173428057,-13.013739377153449,2.8948994396215566,3.2395834564859616,3.4224848910374694,3.825332495771505,0.691441,2016-01-29,84,-2.2034584396215564,"Light vehicle sales (Tues.), Employment situation"
2015-11-10,2015-12-31,3.235541507768014,3.131136941663093,3.2856978239226953,2.0873040372814122,6.36949020058537,5.0706448579001195,6.802992035949695,5.260883829484597,1.1388341079171083,11.357007058493096,1.5160095018448505,1.4655773761654611,1.5472165113849634,6.192426308576704,6.428142666706282,5.136823898950782,5.124927948914038,5.959453112421698,3.4680890677518894,-549.7284790560068,-536.166,-13.562479056006737,76.08011302258075,49.533843062317914,-26.546269960262833,2.5240254139604,3.216158096284527,3.426271080731347,3.829706459823501,0.691441,2016-01-29,80,-1.8325844139604002,"Wholesale trade, Imp/Exp Prices"
2015-11-12,2015-12-31,3.23571587448781,3.131525223789433,3.2857693672780908,2.08800507045217,6.370234365312211,5.071227888481067,6.80402390406134,5.260888336808156,1.1393156056154208,11.358382789947452,1.8285286041387128,2.2844918661248714,1.5472314090796857,6.192836072598684,6.428582704380692,5.137098690433639,5.125278167802549,5.959898164653077,3.468252632568447,-549.7292933120965,-536.166,-13.563293312096448,76.08011302258075,49.533843062317914,-26.546269960262833,2.58000117994468,3.2726854014519136,3.4813276150357897,3.829987892367548,0.691441,2016-01-29,78,-1.8885601799446798,Monthly Treasury Statement
2015-11-13,2015-12-31,3.0544935947327767,2.946196642972576,3.1065209693996065,1.3565917526414006,6.375421666580605,5.079957839250371,6.798334744639534,5.260840849049875,1.1904051100405821,11.349663278264721,1.8302837344444933,2.286885378175718,1.5485937579133857,6.192041807447457,6.427447069709791,5.137826227891429,5.124719851601234,5.958760657769702,3.4688340826485753,-549.727097518567,-536.166,-13.561097518566953,81.14237500024214,49.75787225215093,-31.384502748091208,2.3340423069771354,3.1491763781807514,3.3610212069919543,3.683760171670647,0.691441,2016-01-29,77,-1.6426013069771355,Retail trade
2015-11-17,2015-12-31,3.0759247474837936,3.035838473150698,3.0951756774029393,1.270176406477086,5.913078124413396,4.672473331893046,6.576316303352003,5.259946288186379,-0.17708431599936514,10.67269712009169,1.8177215333452734,2.2618773431013928,1.5436895597401579,6.11036250414041,6.339730227976981,5.083068083177822,5.058627490800238,5.875381530432611,3.436772690496448,-549.5456726896185,-536.166,-13.379672689618474,81.14237500024214,52.054196776825165,-29.088178223416975,2.335954832490428,3.092184509109841,3.301498239540801,3.6142720358357083,0.691441,2016-01-29,73,-1.6445138324904278,"Industrial production, Consumer Price Index"
2015-11-18,2015-12-31,3.0728090082683845,3.030774521464741,3.0929957547434217,1.20888435685369,5.848657026553461,4.65849044184079,6.5375050625252396,5.259780558774563,-0.159686435222961,10.41091855307914,1.8183757961304892,2.2627740069046,1.544194657969511,6.0944901994272715,6.322750071793548,5.072136330733157,5.044921945528347,5.858044127888928,3.430218348373426,-549.5148204945936,-536.166,-13.348820494593497,81.14237500024214,52.048302512011624,-29.094072488230516,2.324325661844573,3.08058267120479,3.2895222931521806,3.599616538989725,0.691441,2016-01-29,72,-1.632884661844573,Housing starts
2015-11-23,2015-12-31,3.0705696106829716,3.0270011196077196,3.0914932241885573,0.2357898015444393,4.810907570527112,4.64370052999572,6.510899660089553,5.259664327557578,-0.1709908706174268,5.440877930240839,1.818429020398593,2.263359136644816,1.5439205787483923,6.083864941944239,6.311344052106316,5.064993041044974,5.035848310465929,5.846523400055492,3.425963363711637,-549.4936463703099,-536.166,-13.327646370309822,81.14237500024214,52.04830246401523,-29.09407253622691,2.1589866701535287,2.913482660738209,3.126353700624329,3.4018462809918937,0.691441,2016-01-29,67,-1.4675456701535288,Existing-home sales
2015-11-25,2015-12-31,2.2096427026156995,2.4629291801458564,2.0880178358126056,0.2593068609700655,4.6042706147467305,4.361526100703195,6.428097968306079,4.477575564585967,-0.2333526612361303,5.5184517916438525,1.815843364580494,2.2241194562889754,1.5636915862965228,2.2665762708419024,1.7105735185947157,4.800345993827326,2.3237001529570644,1.6689901730682966,3.6438032792225794,-546.8774015079537,-544.118,-2.759401507953612,85.59865287106298,57.89329974394829,-27.70535312711469,1.8167509514163793,2.532346947976727,2.5178904826536286,2.665309743682154,0.691441,2016-01-29,65,-1.1253099514163794,"GDP, Advance durable manufacturing, Personal income and outlays"
2015-11-27,2015-12-31,2.2099118324495626,2.463347232313695,2.088215552919692,0.4100854070719473,4.766588807197758,4.413264528634864,6.458527924576818,4.477551063303875,-0.06322114994596895,6.099717097469615,1.8182464727580783,2.224205682704916,1.5675221354915836,2.2700079357094616,1.7139920372854611,4.803837284501444,2.327262182582679,1.6732281544929783,3.64599219255346,-546.8813194159763,-544.118,-2.763319415976298,85.59865287106298,57.88361220099113,-27.71504067007185,1.8428168162037295,2.5589381296067026,2.5438117992880427,2.696185343982682,0.691441,2016-01-29,63,-1.1513758162037295,New home sales/costs (Nov 25)
2015-12-01,2015-12-31,1.784313564903739,1.4061750053528277,1.9665166309908777,-0.8447542741613301,3.434550126473579,3.1473411627364944,4.25705575403561,4.438179427609135,-1.1076111803494215,4.517068221206455,1.721646675835875,2.819377192249628,1.0464571868527894,1.0969061467165808,0.4086794578259667,4.242158602158952,1.3062246576712067,0.3197113185496647,3.302883495791553,-544.5034208759643,-544.118,-0.3854208759642006,85.59865287106298,57.84621563038889,-27.75243724067409,1.3751453958991355,2.087235615578864,2.033613877901219,2.0990093486620287,0.691441,2016-01-29,59,-0.6837043958991356,"ISM Manufacturing Index, Consutruction spending"
2015-12-02,2015-12-31,1.8922384553301086,1.7420224050442856,1.9645286749294666,-0.5453339663952783,3.7067410588319305,3.4999868247469257,5.021058624897834,4.437538045826606,-1.1197608814219717,4.484928797808196,1.7215654621350662,2.8208155801980217,1.0454473860590952,1.0778666606396259,0.38748482200232637,4.233116196903075,1.289628678076804,0.2977081309698759,3.2973565817662864,-544.4647357794252,-544.118,-0.3467357794251029,85.59865287106298,58.14394165067894,-27.45471122038404,1.5005680458326065,2.206408775482638,2.1485441675081374,2.238094363549248,0.691441,2016-01-29,58,-0.8091270458326065,Motor vehicle sales
2015-12-03,2015-12-31,1.9834016699832535,1.9503833574385343,1.9992813014185762,0.0845419191480179,4.009463462980212,3.668638232460686,5.2754690215955025,4.448769879025005,-0.9078591635605093,5.295212905743818,1.722948940971114,2.795739799152175,1.0630017859829977,1.4109359039236713,0.7589661368629042,4.388153569849207,1.5799320076694823,0.6836747247641384,3.392037317322827,-545.1405659857057,-544.118,-1.0225659857056826,85.48556020622328,60.356115954308954,-25.12944425191433,1.6549588792374115,2.3031228816645655,2.2572355058360305,2.3693446713342947,0.691441,2016-01-29,57,-0.9635178792374115,"M3 Manuf. report, ISM Nonmanuf. "
2015-12-04,2015-12-31,2.220349081393058,2.488116072382107,2.091780936704035,0.11395948246422094,4.133564640060072,3.4505495787938267,4.369508735622785,4.699957262970722,-0.3424654487826584,6.72537094862693,1.5338669843234953,2.7763340246117485,0.7703178485377382,4.1008420107492505,4.113325030902248,4.0446054241611185,2.8960311049582854,1.7892736747232352,5.138646182715556,-555.8417697282457,-544.118,-11.723769728245657,85.48556020622328,59.77016800181535,-25.715392204407934,1.5419098594304126,2.20385404110246,2.402404983947548,2.5849208264410173,0.691441,2016-01-29,56,-0.8504688594304126,"International trade, Employment situation"
2015-12-09,2015-12-31,2.2201541575896044,2.4874634797476425,2.091805444171735,0.9592461972184774,4.133158429369388,3.4508320403041193,4.370059167930096,4.699954601644318,-0.3423454740519305,6.722320951096128,1.5338714589297808,2.776344983791179,0.7703183671824876,4.1015305720932815,4.114032674849155,4.0452080387155975,2.8967659408752233,1.790170607994468,5.139048359619491,-555.8424071800388,-544.118,-11.724407180038725,80.15523703184351,60.085952388697855,-20.069284643145657,1.6847348947413243,2.2036423426743834,2.4022117305985358,2.5846858627341485,0.691441,2016-01-29,51,-0.9932938947413243,Wholesale trade
2015-12-10,2015-12-31,2.2200719164841454,2.4871180025548334,2.091849413167801,0.9530024986741603,4.14087081304364,3.4604263235544996,4.369605618761896,4.699965553386742,-0.2978182660336781,6.722806558143968,1.4050419148118776,2.4288974911339523,0.7750276271426548,4.107854400532007,4.120647165830116,4.050222750716559,2.8746521420027316,1.755371316545462,5.142962258632733,-555.9981504520271,-544.118,-11.88015045202701,80.15523703184351,59.995720737696494,-20.159516294147018,1.6570766031413386,2.1780373972693168,2.3809115451807195,2.5860805890510985,0.691441,2016-01-29,50,-0.9656356031413387,"Treasury Statement, Imp/Exp Prices"
2015-12-11,2015-12-31,2.4297101725043957,2.8576432098867954,2.224415671620994,1.3029862820240323,4.108350178831355,3.4531485630846293,4.373193604941994,4.699967360107782,-0.33848613130667005,6.593433272331906,1.395393046453175,2.411779597918451,0.7699473152423364,4.113869247752144,4.126767093986605,4.05576432655903,2.8802379408703116,1.7619548037837607,5.146499713553787,-556.0080392360757,-544.118,-11.890039236075609,80.31827380858735,62.69153118712482,-17.626742621462526,1.8568100387903907,2.314963673736914,2.5143947968677693,2.7498051358428865,0.691441,2016-01-29,49,-1.1653690387903908,Retail trade
2015-12-15,2015-12-31,2.587217887143578,3.312650471708567,2.239758755634824,1.3760576781318257,4.149908073022179,3.481950893018637,4.404207444138208,4.700074497440765,-0.2735500427847093,6.683914789453538,1.4123875678743847,2.445598364824897,0.7766517389665495,4.141172724305564,4.155684952970606,4.075797082810917,2.9045870516233308,1.790888047909922,5.161438190468637,-556.0581492327615,-544.118,-11.940149232761428,80.31827380858735,62.91440475552968,-17.40386905305767,1.9783199054992373,2.4318088100182766,2.629206735724776,2.8853056709589042,0.691441,2016-01-29,45,-1.2868789054992373,Consumer Price Index
2015-12-16,2015-12-31,2.55157774292869,3.2567378287961635,2.213792071508691,1.2624602185300926,4.168206930429363,3.175147542727963,3.998317129230089,4.698295384505613,-0.8035428813577328,7.956646690722313,1.3991000664982378,2.4566880372068667,0.7484596928042153,3.83277416255996,3.824659263910779,3.8693471125298196,2.6423555050513414,1.4614443948912426,5.037262192215275,-555.4248516747732,-544.118,-11.306851674773156,80.31827380858735,62.04467861994888,-18.273595188638467,1.9467263557077397,2.4221441084611772,2.6059215229816246,2.8599052752843024,0.691441,2016-01-29,44,-1.2552853557077397,"Industrial production, Housing starts"
2015-12-23,2015-12-31,2.0669008963020152,2.9496099850709223,1.6443182148633495,-0.4659426210909978,3.4367463634680906,4.133126862154013,5.997464003642494,4.784927422462881,-0.8077509772920433,0.8550484111774503,1.41285915340299,2.4864440135142774,0.7527210535980489,3.9460113756746518,3.960576428930107,3.8804280541768765,2.681379646890214,1.5166108709000037,5.04005240703731,-557.9462997711897,-546.093,-11.853299771189768,85.489,60.26555699103137,-25.223443008968637,1.3144003712940222,1.9612870131494153,2.1694745439706953,2.328404051913391,0.691441,2016-01-29,37,-0.6229593712940222,"Personal income and outlays, GDP, Adv. manuf., Ex. homes"
2015-12-29,2015-12-31,2.068277579907818,2.9531081137742943,1.6446841210688845,-0.3645136707837282,3.5452442121614025,4.150524687073487,6.015618870592698,4.78500146364329,-0.7673870533577043,1.297747097205737,1.415447505051981,2.4862094627358333,0.7570340402601738,3.2779808927187792,3.1404793450522606,3.8990049714346497,0.7344034410775135,-1.3744520902675195,5.051721270303866,-563.8029829137572,-546.093,-17.709982913757244,85.489,60.26129901709239,-25.227700982907614,1.19193070000434,1.8376806797602896,2.187878404348087,2.350141370137404,0.691441,2016-01-29,31,-0.50048970000434,"New homes (23rd), Adv. intl. trade"
2016-01-04,2015-12-31,1.8801306340821888,2.474063592058018,1.5953518689000745,-2.0970160653643766,1.695552499727282,2.951758345892741,5.155446785332685,4.762376953145586,-4.310823862899271,-2.915459409198462,0.6445879491745021,2.319297012388777,-0.38143776586263556,2.656380073103981,2.4948883368380415,3.3861199121586916,0.17197704894800214,-2.048563349572896,4.724343698261713,-562.7203768476727,-546.093,-16.627376847672735,85.489,60.31379606557917,-25.175203934420836,0.6563567984542606,1.2953393599641982,1.6362149879334043,1.844733213370242,0.691441,2016-01-29,25,0.035084201545739324,"Construction spending, ISM Manufacturing Index"
2016-01-06,2015-12-31,1.9328020612137564,2.6083094352238767,1.6090527230505858,-1.7866593968220768,2.232466207299688,3.5847942868031835,6.480552036561904,4.769011464747774,-4.225484960322157,-2.723696983612467,0.6427915336040257,2.302320276237557,-0.37402557617850496,1.176776049139927,0.976112715133981,2.084291115053283,0.15798434470770673,-1.2308146124954678,2.9783838608530733,-553.0679942926923,-546.093,-6.974994292692372,85.489,58.987071656085824,-26.50192834391418,0.9683780782071327,1.6441754342601422,1.7559823638716443,1.9901895409538684,0.691441,2016-01-29,23,-0.27693707820713276,"Intl. trade, Manuf. (M3), ISM Nonmanufacturing Index"
2016-01-07,2015-12-31,1.8356419105234112,2.3119985431683254,1.6070930069793876,-1.8355658893158155,1.8747041794656694,3.0842355380750197,5.40230988788446,4.768055307157137,-4.237680607665972,-2.568754307874155,0.6430526949346316,2.3047691338948573,-0.37509160594451085,1.1524853803374313,0.9507231743391742,2.064991561032792,0.13616594442551477,-1.257219357774253,2.966036431380892,-553.0229952825131,-546.093,-6.929995282513119,85.489,60.94706595086318,-24.541934049136827,0.8950427807346673,1.5203960126175087,1.6346228132889662,1.843129033903712,0.691441,2016-01-29,22,-0.20360178073466728,Motor vehicle sales
2016-01-08,2015-12-31,1.971529912569392,2.6236652560944984,1.658942025587029,-2.818594075750247,2.2952365776111927,3.4220297587603365,5.9159761605849015,4.855379526916259,-3.9139598615560933,-1.8505521719477613,0.6449566830486253,2.2798121592771503,-0.35689021896195827,1.7905751810739057,1.6264733744534077,2.5321690457463575,0.7060970728052007,-0.5545315850500776,3.2622902659760644,-554.2187128031785,-546.093,-8.125712803178544,85.489,51.52602985264106,-33.962970147358945,0.7926887391926263,1.6558034089683815,1.7921248289355374,2.033517022235465,0.691441,2016-01-29,21,-0.10124773919262631,"Employment situation, Wholesale trade"
2016-01-13,2015-12-31,1.9714222475162746,2.623418113424414,1.658900981228495,-2.8188880841175434,2.2949210076729454,3.4217848997345035,5.9155719233696,4.855379526916259,-3.9142173389689283,-1.851122586012366,0.8839330900374476,2.9134948890485957,-0.3569101335866409,1.790057666017364,1.6259275791541627,2.5317797704886846,0.7056310486969641,-0.5551037961814442,3.262042785619901,-554.2177658534893,-546.093,-8.124765853489293,85.489,51.52602985264106,-33.962970147358945,0.8349432737348117,1.6985567981903094,1.8336941338087387,2.0333695837875476,0.691441,2016-01-29,16,-0.14350227373481172,Monthly Treasury Statement
2016-01-14,2015-12-31,1.9686814309367584,2.61729796251704,1.6577743164489345,-2.78188767358325,2.288348586561195,3.4177115775635425,5.902647129474792,4.855379526916259,-3.9058317548082977,-1.8667050219169368,0.8843241646251387,2.9120205443817326,-0.3553923329703279,1.8242111842583508,1.6694141563520892,2.523622919261448,0.7748632254429122,-0.47485302426956144,3.308593271068716,-554.0773692858638,-546.093,-7.984369285863863,85.489,51.82217002060998,-33.66682997939002,0.8429560910059308,1.699148960960195,1.8308940318152667,2.029895750919497,0.691441,2016-01-29,15,-0.15151509100593086,Import/Export Price Indexes
2016-01-15,2015-12-31,1.7286674212632525,1.4684670676889722,1.8540099921698028,-3.018698880730686,2.1666403447141214,3.1883491751973247,5.721218012796858,4.855379526916259,-4.548989571419481,-1.5992716934640105,0.880181564797855,2.9184040669129496,-0.36589216553122306,1.6349612521704637,1.4644735570190859,2.4055175928028083,0.6124228190351078,-0.6807917078454739,3.2356895589151558,-553.6885082312748,-546.093,-7.5955082312748345,85.489,50.97388787861108,-34.515112121388924,0.6471527629844376,1.5225421094913205,1.6506537480670547,1.8125068422703228,0.691441,2016-01-29,14,0.04428823701556239,"Retail trade, Industrial production"
2016-01-20,2015-12-31,1.8328645730232962,1.7664591323899304,1.8648192295789956,-2.853924065932234,2.335560141952109,3.18077567961661,5.728745113709377,4.855379526916259,-4.597703562915245,-0.7894414488340828,0.8819284636881974,2.934756786895565,-0.37296622757142517,1.6442122553271377,1.4742817730059476,2.4122412095989754,0.6206660182438428,-0.67061314142286,3.2399465787030346,-553.7059352814816,-546.093,-7.612935281481668,85.489,51.02536700933536,-34.46363299066464,0.7461726884809394,1.6214355089996024,1.7472253022791318,1.9290749393786388,0.691441,2016-01-29,9,-0.054731688480939455,"Housing starts, Consumer Price Index"
2016-01-22,2015-12-31,1.8337914023340396,1.7670377753656874,1.8659136689575417,-1.9785603866165236,3.2753682512975058,3.1889162479411093,5.743636557542975,4.855379526916259,-4.592117057703371,3.6002155658129587,0.8819929658012704,2.934623797297453,-0.37278247682659416,1.6638594430159248,1.4951667702947091,2.4262742233290613,0.6371719553242672,-0.6505146409933271,3.249053149521841,-553.7482238763873,-546.093,-7.6552238763873675,85.489,51.02757405539128,-34.46142594460873,0.8961774152922652,1.7731693886297695,1.8957389643659672,2.1089271174980384,0.691441,2016-01-29,7,-0.20473641529226527,Existing-home sales
2016-01-27,2015-12-31,1.834011288839732,1.7670514688449712,1.866232813076607,-1.9963784843637145,3.256230136865934,3.20469678505233,5.751991728490302,4.855379526916259,-4.539541849572526,3.44975190799246,0.886643609547888,2.935150358199956,-0.3656420796129711,1.6704031810102382,1.502185990537952,2.430661482231322,0.6433592369793129,-0.6426711639087257,3.251830034596237,-553.7586667160928,-546.093,-7.665666716092801,85.489,51.02757405539128,-34.46142594460873,0.8938738294799631,1.7708383850506548,1.8936941140433872,2.1054678804909743,0.691441,2016-01-29,2,-0.2024328294799631,New home sales/construction costs
2016-01-28,2015-12-31,1.8335438563016115,1.7667912397405505,1.865665636562186,-1.270593081772231,2.784510283492514,2.6078275735657686,4.4642204794818285,4.855379526916259,-4.544062026526829,3.4494507135764074,0.8864646636798756,2.9351987746065067,-0.36595830153107745,1.66142402882421,1.4923667093652337,2.4254925730377463,0.6356188192770729,-0.6526323627093267,3.2486624163668543,-553.7403810453517,-546.093,-7.647381045351722,85.489,58.96965948589691,-26.519340514103092,1.0179277488008065,1.6946821761214093,1.819220118193443,2.0153055700804945,0.691441,2016-01-29,1,-0.3264867488008065,Advance durable manufacturing
2016-02-01,2016-03-31,2.3703314124504438,2.3681036195524863,2.371388967611665,-1.6288807680853612,0.9672782106640465,-1.6538991976289052,-1.0493862801943088,3.4145618072895845,-10.215780650541294,10.971051073360316,0.2552453248998221,-1.3293583402117948,1.2580334544197935,3.42494067570418,3.7232736817362833,2.126332087680294,2.881231431544773,3.347863074883217,1.9903400750852285,-574.0463191252766,-566.458,-7.588319125276598,67.45539744449407,50.012067218688166,-17.4433302258059,1.2280870455794846,1.6682232169937805,1.7805077838864536,2.1009166490192133,0.537795,2016-04-28,87,-0.6902920455794845,Initial nowcast
2016-02-03,2016-03-31,2.5321878990803626,2.805774870423572,2.4025063444021333,-0.9517348796412084,1.39137228429973,-1.2777363360524374,-0.33851080585354243,3.421380654574868,-10.026696172281756,11.584650065077629,0.2515554353684335,-1.3494858563765866,1.2648487830585475,3.5901882484666414,3.908567796800355,2.2048463936938933,3.0217242663409083,3.5363887684175532,2.0396217332004474,-574.3985573949153,-566.458,-7.940557394915345,67.45433015566879,51.86360115002453,-15.590729005644256,1.4447181457795555,1.8401237684131155,1.9551472955201321,2.31330061343209,0.537795,2016-04-28,85,-0.9069231457795555,"ISM Nonmanuf. Index, Light vehicle sales"
2016-02-04,2016-03-31,2.5223009241970296,2.784723016418056,2.3979041177623506,-0.3732392385700889,1.4304400677967344,-1.282326238065934,-0.33442337691816926,3.4204901425014533,-10.054109214819807,11.798165868725064,0.2521999549741416,-1.3463277176855581,1.263886712337814,3.564994200557692,3.880329964865492,2.192817425269711,3.0001837159648215,3.5074384264598413,2.032145983357503,-574.3455115999542,-566.458,-7.887511599954223,63.49592274084129,51.58665344796994,-11.90926929287135,1.5374052115268988,1.8409852384226433,1.9548773547106713,2.312836955377695,0.537795,2016-04-28,84,-0.9996102115268988,Manufacturing report (M3)
2016-02-05,2016-03-31,3.039121046303239,3.9401386057635657,2.6134607568732093,2.075845579825142,3.0377131144760927,-0.28918023094938183,1.1031597205815702,3.5155335358880047,-8.747483503104036,15.878302159033119,0.023324552316350555,-1.529660797641963,1.0059340319552357,4.872644019002181,5.213082929690982,3.3918319180609835,4.208952792452214,4.835303600426477,3.0150478572846584,-576.6185687852767,-566.458,-10.160568785276723,62.69329003533348,56.790838088460745,-5.902451946872738,2.2103028818313497,2.3670313722079284,2.5134977602270903,3.0388489926620688,0.537795,2016-04-28,83,-1.6725078818313497,"Employment situation, International trade"
2016-02-09,2016-03-31,3.039582777338201,3.941169177059467,2.613655037864282,3.5709258628453533,3.04195868654058,-0.2861505377055096,1.1091468273787486,3.51557022038429,-8.746415305809197,15.8874798291734,0.02328024753095459,-1.5298703216998888,1.0059952715196552,4.872739747138244,5.213678724450865,3.389766723867371,4.208647378767916,4.8356095215460915,3.013584824725579,-576.6207467624909,-566.458,-10.162746762490883,53.607995289187876,57.485156134457725,3.8771608452698487,2.457156410262362,2.367976073474787,2.514466879816313,3.0400342589204543,0.537795,2016-04-28,79,-1.9193614102623622,Wholesale trade
2016-02-10,2016-03-31,3.0400174780754075,3.942145952504106,2.6138348744355167,3.57273294103988,3.0437954159541203,-0.28474403975748963,1.111624823665358,3.5155807243049786,-8.745291895292484,15.89105939385076,0.06433765378361933,-1.4245817013735396,1.0060352025039743,4.873754460690183,5.214770731769391,3.390447341411984,4.2095152302660255,4.836717660433831,3.0139975996147372,-576.6228590600751,-566.458,-10.164859060075173,53.607995289187876,57.485156134457725,3.8771608452698487,2.4651012256854177,2.375941953526528,2.522264634352611,3.0407370474040407,0.537795,2016-04-28,78,-1.9273062256854177,Monthly Treasury Statement
2016-02-12,2016-03-31,3.248442994543721,4.860770215616328,2.4896067544502243,4.003960427281172,3.176875556841874,-0.25817283833348137,1.1536016824325257,3.515749253111289,-8.714098198553987,16.458629911059642,0.06382811025515966,-1.427411753788843,1.0070068531923715,4.878015339567465,5.222532129345248,3.379582404297121,4.237716255586088,4.870812464485197,3.031036643581486,-576.5062793875169,-566.458,-10.048279387516914,52.1074705136735,57.934262410801466,5.826791897127968,2.68076188077078,2.5429036725625798,2.682073155683762,3.234752031795618,0.537795,2016-04-28,76,-2.14296688077078,"Retail trade, Import/export prices"
2016-02-17,2016-03-31,3.2510757079663,4.783380729447195,2.5295959086057085,3.4322012811950353,2.9462296640609065,0.15943711861257093,2.0334834201543694,3.519087813899424,-8.67336104699572,13.603012693941796,0.08408864364453095,-1.4210610292916037,1.0361449346368845,5.277518353595423,5.643077481878134,3.688164001083316,4.584988577228022,5.3004429569535105,3.2224740398613783,-577.3081666120296,-566.458,-10.850166612029625,52.1074705136735,55.67971046465316,3.5722399509796645,2.575192123273551,2.4937469731875828,2.6510075801859045,3.192728816645185,0.537795,2016-04-28,71,-2.037397123273551,"Housing starts, Industrial production"
2016-02-19,2016-03-31,3.0544751770363643,4.253427659490683,2.488961346717633,3.370579544509833,2.9093887391817397,0.15137844016099855,2.013977360039476,3.5190201200257842,-8.669045684530152,13.451060426782746,0.07688348985592786,-1.4398388377423355,1.0363289744655724,5.269578333099401,5.634570234461989,3.682673760475663,4.57810360040749,5.291656703762659,3.219183619299315,-577.2921712204922,-566.458,-10.83417122049218,52.1074705136735,55.51329973876646,3.4058292250929654,2.4298743509711285,2.352226803978663,2.5129142659197745,3.026717721222427,0.537795,2016-04-28,69,-1.8920793509711284,Consumer Price Index
2016-02-23,2016-03-31,3.0550080230323573,4.254162919163651,2.4893993098440648,3.0487365578631964,2.578625746638208,0.16213022853865944,2.0201589837727685,3.5190255345864063,-8.634219777180785,11.762069998249114,0.07713073284625338,-1.4399429252466178,1.0368005186237816,5.2735880144460845,5.6385797534435955,3.6866837210522085,4.58210604697018,5.2964052830746455,3.2217752840406844,-577.2975710164047,-566.458,-10.839571016404761,52.1074705136735,55.53705038150655,3.4295798678330556,2.377251962552984,2.298869344756005,2.4610813553461064,2.9637849388156168,0.537795,2016-04-28,65,-1.8394569625529842,Existing-home sales
2016-02-24,2016-03-31,3.0566734199686696,4.256923541724755,2.4905513579025484,2.9903930930628597,2.5193339357299838,0.19042545670271416,2.035572160262422,3.5190559406000244,-8.540814617472837,11.356770354039746,0.07815238336053021,-1.4401508294513143,1.0386071515456452,5.282307200031244,5.647456709217691,3.694720827011344,4.5898702897132715,5.305602534754583,3.226830054599672,-577.3140979499109,-566.458,-10.856097949910918,52.1074705136735,55.53705038150655,3.4295798678330556,2.368616388214173,2.290210994087838,2.4529962585026155,2.9537593765921244,0.537795,2016-04-28,64,-1.830821388214173,New home sales/construction costs
